Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2751838,-,-,-,35.46,-97.51,0,369,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Clearsky GHI,Temperature,Cloud Type,Dew Point,GHI,Solar Zenith Angle,Relative Humidity,Precipitable Water,Wind Speed,Wind Direction
2023,10,13,23,0,154,19.200000000000003,0,3,154,79.37,34.11,1.3,4.800000000000001,324
2023,10,14,0,0,0,16.6,0,3.2,0,91.34,40.81,1.3,3.5,325
2023,10,14,1,0,0,15.200000000000001,0,3.3000000000000003,0,103.52,44.83,1.2000000000000002,3.3000000000000003,325
2023,10,14,2,0,0,14.100000000000001,0,3.3000000000000003,0,115.7,48.160000000000004,1.1,3.1,326
2023,10,14,3,0,0,13.200000000000001,0,3.2,0,127.56,50.65,1.1,3.3000000000000003,327
2023,10,14,4,0,0,12.3,0,3,0,138.53,53.19,1,3.3000000000000003,326
2023,10,14,5,0,0,11.5,0,2.8000000000000003,0,147.52,55.32,1,3.3000000000000003,325
2023,10,14,6,0,0,10.8,0,2.7,0,152.35,57.2,1,3.2,323
2023,10,14,7,0,0,10.3,0,2.6,0,150.83,58.660000000000004,1,3.5,321
2023,10,14,8,0,0,10.200000000000001,0,2.4000000000000004,0,143.77,58.24,1,4.3,324
2023,10,14,9,0,0,9.8,0,2.2,0,133.68,59.24,0.9,4.3,325
2023,10,14,10,0,0,9.4,0,2,0,122.22,60.08,0.9,4.2,324
2023,10,14,11,0,0,8.700000000000001,0,2,0,110.18,62.74,1,3.7,320
2023,10,14,12,0,0,8.1,0,1.9000000000000001,0,97.98,65.04,1.1,3.5,317
2023,10,14,13,0,52,8.700000000000001,0,2,52,85.74,62.59,1.1,4,315
2023,10,14,14,0,248,10.9,0,2.1,248,74.24,54.74,1.2000000000000002,5.800000000000001,331
2023,10,14,15,0,445,12.9,0,2.7,445,63.480000000000004,49.76,1.3,6.2,338
2023,10,14,16,0,608,14.700000000000001,0,3.2,608,54.15,45.93,1.4000000000000001,6.1000000000000005,338
2023,10,14,17,0,721,16.5,0,3.5,721,47.21,41.84,1.4000000000000001,5.9,337
2023,10,14,18,0,775,17.900000000000002,0,3.6,775,43.85,38.53,1.3,5.7,335
2023,10,14,19,0,759,18.900000000000002,0,3.5,759,44.92,35.9,1.3,5.7,333
2023,10,14,20,0,678,19.400000000000002,0,3.3000000000000003,678,50.120000000000005,34.31,1.3,5.6000000000000005,333
2023,10,14,21,0,539,19.400000000000002,0,3.1,539,58.33,33.9,1.3,5.5,333
2023,10,14,22,0,354,18.7,0,3,354,68.44,35.25,1.3,5.2,335
2023,10,14,23,0,149,17.1,0,3.2,149,79.64,39.52,1.3,4.3,338
2023,10,15,0,0,0,14.200000000000001,0,3.8000000000000003,0,91.60000000000001,49.58,1.4000000000000001,2.8000000000000003,342
2023,10,15,1,0,0,13.3,0,4,0,103.78,53.49,1.4000000000000001,3.2,349
2023,10,15,2,0,0,12.600000000000001,0,4.3,0,115.97,57.17,1.4000000000000001,3.5,356
2023,10,15,3,0,0,11.8,0,4.5,0,127.84,61.120000000000005,1.3,3.4000000000000004,360
2023,10,15,4,0,0,10.8,3,4.6000000000000005,0,138.84,65.7,1.3,2.7,357
2023,10,15,5,0,0,9.9,4,4.6000000000000005,0,147.87,69.66,1.3,2.3000000000000003,347
2023,10,15,6,0,0,9.5,4,4.6000000000000005,0,152.73,71.33,1.3,2.7,338
2023,10,15,7,0,0,9.200000000000001,4,4.5,0,151.17000000000002,72.67,1.3,3.1,332
2023,10,15,8,0,0,8.8,0,4.5,0,144.03,74.66,1.3,3.4000000000000004,330
2023,10,15,9,0,0,8.4,0,4.6000000000000005,0,133.89000000000001,76.76,1.3,3.5,330
2023,10,15,10,0,0,8.1,0,4.6000000000000005,0,122.4,78.52,1.3,3.6,330
2023,10,15,11,0,0,7.800000000000001,0,4.6000000000000005,0,110.35000000000001,80.10000000000001,1.5,3.7,332
2023,10,15,12,0,0,7.6000000000000005,0,4.6000000000000005,0,98.15,81.19,1.6,3.8000000000000003,333
2023,10,15,13,0,48,8.6,1,4.7,48,85.91,76.38,1.6,4.6000000000000005,339
2023,10,15,14,0,239,10.8,3,4.9,125,74.44,67.12,1.6,5.6000000000000005,348
2023,10,15,15,0,436,13.100000000000001,3,5.1000000000000005,157,63.71,58.13,1.6,6.1000000000000005,356
2023,10,15,16,0,599,14.9,3,4.800000000000001,255,54.43,50.69,1.6,6,358
2023,10,15,17,0,712,16.3,4,4.6000000000000005,244,47.53,45.71,1.6,5.9,359
2023,10,15,18,0,765,17.3,4,4.4,300,44.22,42.52,1.5,5.4,359
2023,10,15,19,0,748,18.1,3,4.1000000000000005,443,45.29,39.56,1.5,5.4,356
2023,10,15,20,0,671,18.400000000000002,4,3.6,286,50.47,37.43,1.3,5.4,354
2023,10,15,21,0,533,18.3,3,3,242,58.65,36.07,1.2000000000000002,5.300000000000001,355
2023,10,15,22,0,349,17.400000000000002,0,2.4000000000000004,349,68.73,36.64,1.2000000000000002,5,356
2023,10,15,23,0,145,15.700000000000001,0,2.2,145,79.91,40.17,1.1,3.9000000000000004,358
2023,10,16,0,0,0,12.4,0,2.7,0,91.87,51.58,1.1,2.1,0
2023,10,16,1,0,0,11.100000000000001,0,2.6,0,104.03,55.89,1.1,2,3
2023,10,16,2,0,0,10.200000000000001,0,2.4000000000000004,0,116.23,58.59,1.1,1.9000000000000001,6
2023,10,16,3,0,0,9.3,0,2.2,0,128.11,61.22,1,1.9000000000000001,8
2023,10,16,4,0,0,8.700000000000001,0,2,0,139.15,62.59,1,2,7
2023,10,16,5,0,0,8,0,1.7000000000000002,0,148.22,64.5,1,2.1,5
2023,10,16,6,0,0,7.300000000000001,0,1.5,0,153.1,66.68,0.9,2,1
2023,10,16,7,0,0,6.7,0,1.3,0,151.5,68.55,0.9,2,357
2023,10,16,8,0,0,6.2,0,1.2000000000000002,0,144.29,70.15,0.8,2,353
2023,10,16,9,0,0,5.7,0,1.1,0,134.1,72.3,0.8,2.2,348
2023,10,16,10,0,0,5.2,0,1.1,0,122.58,74.86,0.8,2.4000000000000004,344
2023,10,16,11,0,0,4.7,0,1.1,0,110.51,77.56,0.8,2.5,339
2023,10,16,12,0,0,4.2,0,1.1,0,98.31,80.37,0.8,2.6,334
2023,10,16,13,0,48,5,0,1.2000000000000002,48,86.08,76.2,0.8,3.3000000000000003,331
2023,10,16,14,0,244,7.9,0,1.2000000000000002,244,74.64,62.54,0.9,3.5,331
2023,10,16,15,0,445,11.700000000000001,0,0.6000000000000001,445,63.940000000000005,46.42,0.9,4.4,346
2023,10,16,16,0,613,13.700000000000001,0,0.4,613,54.7,40.28,0.8,4.1000000000000005,346
2023,10,16,17,0,728,15.4,0,0.30000000000000004,728,47.86,35.800000000000004,0.8,3.6,345
2023,10,16,18,0,779,16.900000000000002,0,0.2,779,44.58,32.27,0.8,3.2,340
2023,10,16,19,0,763,18,0,0,763,45.660000000000004,29.61,0.8,2.9000000000000004,336
2023,10,16,20,0,680,18.7,0,-0.30000000000000004,680,50.82,27.73,0.8,2.7,332
2023,10,16,21,0,538,18.8,0,-0.6000000000000001,538,58.97,27.04,0.8,2.5,330
2023,10,16,22,0,352,18.3,0,-0.9,352,69.02,27.32,0.8,2.2,332
2023,10,16,23,0,144,15.700000000000001,0,3.1,144,80.18,42.88,0.8,1,335
2023,10,17,0,0,0,13.5,0,0.9,0,92.12,42.25,0.8,1,339
2023,10,17,1,0,0,13.200000000000001,0,0.2,0,104.29,41,0.8,0.8,346
2023,10,17,2,0,0,13.600000000000001,0,-0.5,0,116.48,38.02,0.8,0.5,350
2023,10,17,3,0,0,13.4,0,-0.30000000000000004,0,128.38,38.96,0.7000000000000001,0.1,252
2023,10,17,4,0,0,12.3,0,-0.7000000000000001,0,139.45000000000002,40.78,0.7000000000000001,0.6000000000000001,202
2023,10,17,5,0,0,10.5,0,-0.5,0,148.56,46.38,0.8,0.9,212
2023,10,17,6,0,0,9.1,0,-0.7000000000000001,0,153.47,50.42,0.8,1.2000000000000002,219
2023,10,17,7,0,0,7.5,0,-0.7000000000000001,0,151.83,55.92,0.8,1.3,228
2023,10,17,8,0,0,6.5,0,-0.9,0,144.55,59.370000000000005,0.8,1.3,237
2023,10,17,9,0,0,6,0,-0.8,0,134.3,61.68,0.9,1.4000000000000001,244
2023,10,17,10,0,0,5.6000000000000005,0,-0.7000000000000001,0,122.76,63.81,0.9,1.5,248
2023,10,17,11,0,0,5.300000000000001,0,-0.6000000000000001,0,110.68,65.68,1,1.4000000000000001,251
2023,10,17,12,0,0,4.9,0,-0.5,0,98.48,68.19,1,1.3,251
2023,10,17,13,0,45,6.9,0,0.30000000000000004,45,86.25,62.660000000000004,1.1,1.6,246
2023,10,17,14,0,236,10.4,0,0.6000000000000001,236,74.84,50.82,1.3,2.4000000000000004,234
2023,10,17,15,0,432,14.600000000000001,0,1.2000000000000002,432,64.18,40.14,1.4000000000000001,2.4000000000000004,213
2023,10,17,16,0,594,19,0,0.6000000000000001,594,54.980000000000004,29.14,1.5,3.1,211
2023,10,17,17,0,705,21.1,0,1,705,48.18,26.28,1.5,3.2,203
2023,10,17,18,0,753,22.700000000000003,0,1.4000000000000001,753,44.94,24.52,1.6,3.4000000000000004,200
2023,10,17,19,0,736,23.900000000000002,0,1.8,736,46.03,23.47,1.6,3.6,199
2023,10,17,20,0,654,24.5,0,2.2,654,51.17,23.27,1.6,3.7,198
2023,10,17,21,0,516,24.5,0,2.5,516,59.29,23.86,1.6,3.7,196
2023,10,17,22,0,335,23.6,0,3.1,335,69.31,26.19,1.5,3.4000000000000004,191
2023,10,17,23,0,133,19.900000000000002,0,5.5,133,80.45,38.84,1.5,1.9000000000000001,181
2023,10,18,0,0,0,16.6,0,4.4,0,92.38,44.45,1.5,2.2,174
2023,10,18,1,0,0,16.400000000000002,0,3.6,0,104.53,42.410000000000004,1.4000000000000001,3.1,173
2023,10,18,2,0,0,15.9,0,3.1,0,116.73,42.300000000000004,1.4000000000000001,4,174
2023,10,18,3,0,0,14.8,0,3,0,128.65,44.99,1.4000000000000001,4.3,175
2023,10,18,4,0,0,13.8,0,2.9000000000000004,0,139.74,47.83,1.4000000000000001,4.3,178
2023,10,18,5,0,0,13.100000000000001,0,2.9000000000000004,0,148.9,49.89,1.5,4.2,181
2023,10,18,6,0,0,12.5,0,2.8000000000000003,0,153.84,51.68,1.5,4.1000000000000005,184
2023,10,18,7,0,0,12.100000000000001,0,2.7,0,152.16,52.64,1.5,4.1000000000000005,187
2023,10,18,8,0,0,11.700000000000001,0,2.5,0,144.8,53.44,1.5,4.1000000000000005,188
2023,10,18,9,0,0,11.200000000000001,0,2.5,0,134.51,55.01,1.5,4,188
2023,10,18,10,0,0,10.8,0,2.7,0,122.93,57.19,1.5,3.8000000000000003,186
2023,10,18,11,0,0,10.3,0,3,0,110.84,60.59,1.5,3.7,185
2023,10,18,12,0,0,9.8,0,3.5,0,98.65,64.63,1.6,3.5,185
2023,10,18,13,0,40,10.3,0,4,40,86.43,65.14,1.6,3.7,187
2023,10,18,14,0,227,12.600000000000001,0,4.9,227,75.04,59.5,1.6,3.2,191
2023,10,18,15,0,421,16.7,0,6.2,421,64.41,49.82,1.7000000000000002,2.7,207
2023,10,18,16,0,583,21,0,7.300000000000001,583,55.26,41.18,1.7000000000000002,3.2,220
2023,10,18,17,0,692,24,1,7.7,692,48.51,35.21,1.8,3.1,223
2023,10,18,18,0,741,26.3,0,7.5,741,45.300000000000004,30.400000000000002,1.9000000000000001,3,230
2023,10,18,19,0,720,27.700000000000003,0,7.2,720,46.4,27.39,2.1,2.9000000000000004,237
2023,10,18,20,0,639,28.200000000000003,0,7.1000000000000005,639,51.51,26.42,2.1,2.8000000000000003,240
2023,10,18,21,0,499,27.900000000000002,0,7.1000000000000005,499,59.61,26.900000000000002,2.2,2.6,260
2023,10,18,22,0,318,26.8,0,7.6000000000000005,318,69.60000000000001,29.560000000000002,2.2,2.4000000000000004,295
2023,10,18,23,0,122,22.8,0,9.5,122,80.71000000000001,42.9,2.2,1.7000000000000002,330
2023,10,19,0,0,0,19.6,0,8,0,92.63,46.980000000000004,2.2,2.5,351
2023,10,19,1,0,0,18.7,0,7.5,0,104.78,48.04,2,2.9000000000000004,359
2023,10,19,2,0,0,17.2,0,7.4,0,116.98,52.34,1.7000000000000002,2.3000000000000003,5
2023,10,19,3,0,0,15.700000000000001,0,7.2,0,128.91,56.95,1.3,1.7000000000000002,9
2023,10,19,4,0,0,14.5,0,6.9,0,140.03,60.19,1.1,1.4000000000000001,10
2023,10,19,5,0,0,13.700000000000001,0,6.5,0,149.24,61.64,0.9,1.2000000000000002,6
2023,10,19,6,0,0,13.100000000000001,0,6.1000000000000005,0,154.21,62.7,1,1.2000000000000002,352
2023,10,19,7,0,0,12.200000000000001,0,6,0,152.48,65.95,1,1.2000000000000002,338
2023,10,19,8,0,0,11.700000000000001,0,5.800000000000001,0,145.06,67.24,1,1.3,326
2023,10,19,9,0,0,11.3,0,5.300000000000001,0,134.71,66.69,1.1,1.6,317
2023,10,19,10,0,0,11.4,0,4.6000000000000005,0,123.11,62.82,1.1,2.3000000000000003,316
2023,10,19,11,0,0,10.600000000000001,0,3.8000000000000003,0,111.01,62.71,1.2000000000000002,2.5,315
2023,10,19,12,0,0,10,0,3.3000000000000003,0,98.82000000000001,62.93,1.2000000000000002,2.8000000000000003,311
2023,10,19,13,0,40,10.4,1,2.9000000000000004,40,86.60000000000001,59.92,1.2000000000000002,3.6,312
2023,10,19,14,0,230,12.9,0,2.9000000000000004,230,75.24,50.75,1.2000000000000002,3.5,309
2023,10,19,15,0,425,16.900000000000002,0,3.6,425,64.65,41.21,1.3,3,304
2023,10,19,16,0,585,21.200000000000003,0,4.3,585,55.53,32.93,1.5,3.1,312
2023,10,19,17,0,692,24.400000000000002,0,3.5,692,48.83,25.7,1.7000000000000002,3.4000000000000004,306
2023,10,19,18,0,739,26.1,0,2.6,739,45.660000000000004,21.76,1.8,3.6,306
2023,10,19,19,0,720,27.3,0,1.8,720,46.76,19.22,1.9000000000000001,3.6,306
2023,10,19,20,0,641,28,0,1.4000000000000001,641,51.86,17.85,1.8,3.5,304
2023,10,19,21,0,504,28.1,0,1.3,504,59.92,17.72,1.7000000000000002,3.3000000000000003,303
2023,10,19,22,0,323,27.200000000000003,0,5,323,69.88,24.23,1.7000000000000002,1.9000000000000001,306
2023,10,19,23,0,124,24.3,0,8.6,124,80.97,36.92,1.7000000000000002,0.9,307
2023,10,20,0,0,0,23,0,4.5,0,92.87,29.94,1.7000000000000002,0.8,278
2023,10,20,1,0,0,21.700000000000003,0,4.3,0,105.02,32.13,1.7000000000000002,1.1,252
2023,10,20,2,0,0,19.700000000000003,0,4.800000000000001,0,117.22,37.62,1.7000000000000002,1.4000000000000001,250
2023,10,20,3,0,0,17.8,0,5.1000000000000005,0,129.17000000000002,43.050000000000004,1.7000000000000002,1.5,255
2023,10,20,4,0,0,17.1,0,4.9,0,140.32,44.35,1.7000000000000002,1.6,263
2023,10,20,5,0,0,16.7,0,4.9,0,149.57,45.72,1.6,1.8,272
2023,10,20,6,0,0,16.3,0,5.300000000000001,0,154.57,48.26,1.6,2,284
2023,10,20,7,0,0,15.700000000000001,0,5.800000000000001,0,152.8,51.730000000000004,1.5,2.1,300
2023,10,20,8,0,0,15,0,6,0,145.31,54.78,1.4000000000000001,2.3000000000000003,318
2023,10,20,9,0,0,14.3,0,5.9,0,134.91,57.08,1.4000000000000001,2.4000000000000004,332
2023,10,20,10,0,0,13.5,0,5.7,0,123.28,59.39,1.3,2.3000000000000003,342
2023,10,20,11,0,0,12.8,0,5.5,0,111.18,61.34,1.2000000000000002,2,348
2023,10,20,12,0,0,12.200000000000001,0,5.4,0,98.99000000000001,63.31,1.2000000000000002,1.7000000000000002,352
2023,10,20,13,0,38,13.5,0,6,38,86.78,60.31,1.2000000000000002,1.6,346
2023,10,20,14,0,228,16.900000000000002,0,6.1000000000000005,228,75.45,48.86,1.1,2.4000000000000004,336
2023,10,20,15,0,425,20.1,0,7,425,64.88,42.660000000000004,1.1,1.5,326
2023,10,20,16,0,589,24.6,0,7.7,589,55.81,33.94,1.1,0.7000000000000001,6
2023,10,20,17,0,700,28.8,0,5.800000000000001,700,49.15,23.32,1.1,1.1,37
2023,10,20,18,0,751,30.400000000000002,0,4.9,751,46.01,19.95,1.1,0.9,6
2023,10,20,19,0,731,31.3,0,4.1000000000000005,731,47.12,17.94,1.2000000000000002,0.6000000000000001,328
2023,10,20,20,0,649,31.8,0,3.4000000000000004,649,52.2,16.61,1.2000000000000002,0.7000000000000001,284
2023,10,20,21,0,509,31.700000000000003,0,3.3000000000000003,509,60.230000000000004,16.55,1.2000000000000002,0.9,256
2023,10,20,22,0,325,30.700000000000003,0,5.300000000000001,325,70.16,20.19,1.2000000000000002,0.8,230
2023,10,20,23,0,123,26.900000000000002,0,10.200000000000001,123,81.23,35.230000000000004,1.2000000000000002,1,195
2023,10,21,0,0,0,22.8,0,7.2,0,93.12,36.61,1.2000000000000002,1.4000000000000001,185
2023,10,21,1,0,0,20.700000000000003,0,6.7,0,105.26,40.28,1.2000000000000002,1.5,188
2023,10,21,2,0,0,19.900000000000002,0,6,0,117.46000000000001,40.21,1.2000000000000002,1.8,195
2023,10,21,3,0,0,19.5,0,5.300000000000001,0,129.42000000000002,39.42,1.2000000000000002,2.3000000000000003,202
2023,10,21,4,0,0,19.200000000000003,0,4.800000000000001,0,140.6,38.800000000000004,1.3,2.6,209
2023,10,21,5,0,0,18.7,0,4.5,0,149.9,39.230000000000004,1.3,2.8000000000000003,214
2023,10,21,6,0,0,18.2,0,4.3,0,154.93,39.83,1.3,3.1,219
2023,10,21,7,0,0,17.900000000000002,0,4.1000000000000005,0,153.12,39.910000000000004,1.3,3.6,224
2023,10,21,8,0,0,17.6,1,3.9000000000000004,0,145.56,40.19,1.3,4.1000000000000005,228
2023,10,21,9,0,0,17.400000000000002,7,3.9000000000000004,0,135.11,40.730000000000004,1.3,4.4,231
2023,10,21,10,0,0,17.2,7,4.1000000000000005,0,123.46000000000001,41.78,1.4000000000000001,4.4,234
2023,10,21,11,0,0,17.3,7,4.4,0,111.34,42.35,1.4000000000000001,4.3,237
2023,10,21,12,0,0,17.1,7,4.7,0,99.15,44.01,1.4000000000000001,3.8000000000000003,240
2023,10,21,13,0,34,17.2,8,5.2,24,86.96000000000001,45.14,1.3,3.4000000000000004,243
2023,10,21,14,0,220,18.6,7,5.7,120,75.65,42.730000000000004,1.3,3.4000000000000004,248
2023,10,21,15,0,416,20.8,7,6.300000000000001,286,65.12,38.81,1.3,3.1,254
2023,10,21,16,0,577,23.8,7,6.4,424,56.09,32.55,1.4000000000000001,2.6,257
2023,10,21,17,0,688,26.1,7,6,525,49.47,27.71,1.4000000000000001,2.1,254
2023,10,21,18,0,735,27,7,6.1000000000000005,524,46.37,26.38,1.5,1.8,249
2023,10,21,19,0,717,27.3,7,6.5,498,47.480000000000004,26.650000000000002,1.5,1.5,245
2023,10,21,20,0,633,27.5,7,7.5,470,52.53,28.28,1.6,1.1,236
2023,10,21,21,0,494,26.900000000000002,7,9.9,345,60.53,34.33,1.6,0.8,216
2023,10,21,22,0,312,25.1,7,12.9,195,70.44,46.660000000000004,1.6,0.8,196
2023,10,21,23,0,114,23.6,7,10,54,81.48,42.13,1.5,1.1,189
2023,10,22,0,0,0,22.8,7,8.700000000000001,0,93.36,40.52,1.4000000000000001,1.2000000000000002,184
2023,10,22,1,0,0,22.700000000000003,7,8.4,0,105.49000000000001,39.89,1.4000000000000001,1.1,177
2023,10,22,2,0,0,22.3,7,8.200000000000001,0,117.7,40.54,1.4000000000000001,1.1,168
2023,10,22,3,0,0,21,7,8,0,129.67000000000002,43.07,1.4000000000000001,1.2000000000000002,163
2023,10,22,4,0,0,19.6,7,8,0,140.88,46.92,1.4000000000000001,1.3,167
2023,10,22,5,0,0,18.6,7,7.800000000000001,0,150.22,49.58,1.4000000000000001,1.3,174
2023,10,22,6,0,0,18.1,6,7.5,0,155.29,50.04,1.4000000000000001,1.2000000000000002,173
2023,10,22,7,0,0,17.3,6,7.300000000000001,0,153.44,51.71,1.3,1.1,155
2023,10,22,8,0,0,15.8,7,7.300000000000001,0,145.81,56.870000000000005,1.3,1.1,135
2023,10,22,9,0,0,14.100000000000001,7,7.6000000000000005,0,135.31,64.72,1.3,1.2000000000000002,124
2023,10,22,10,0,0,13.100000000000001,7,8.200000000000001,0,123.63000000000001,72.17,1.4000000000000001,1.3,121
2023,10,22,11,0,0,12.700000000000001,7,9.4,0,111.51,80.4,1.5,1.5,122
2023,10,22,12,0,0,12.4,7,10.3,0,99.32000000000001,86.88,1.5,1.8,127
2023,10,22,13,0,31,13.8,7,10.5,21,87.13,80.26,1.6,2.7,131
2023,10,22,14,0,212,17,8,10.3,148,75.85000000000001,64.77,1.6,3.6,133
2023,10,22,15,0,406,20.8,7,10.4,337,65.35,51.24,1.7000000000000002,3.2,134
2023,10,22,16,0,565,25,7,9.200000000000001,390,56.36,36.78,1.8,3.8000000000000003,149
2023,10,22,17,0,671,27.5,7,9.5,498,49.79,32.36,1.9000000000000001,4,160
2023,10,22,18,0,719,29.3,0,9.5,719,46.72,29.19,2,4.4,172
2023,10,22,19,0,702,30.1,2,9,555,47.83,26.93,2,4.9,174
2023,10,22,20,0,620,30.5,8,8.5,509,52.86,25.490000000000002,2,5.2,173
2023,10,22,21,0,484,30,7,8.5,293,60.83,26.25,1.9000000000000001,5.300000000000001,172
2023,10,22,22,0,303,28.8,7,9.200000000000001,247,70.71000000000001,29.48,2,4.800000000000001,169
2023,10,22,23,0,108,25.5,3,10.5,76,81.73,38.94,2,3.4000000000000004,161
2023,10,23,0,0,0,22.5,8,11.100000000000001,0,93.59,48.5,2,3.3000000000000003,157
2023,10,23,1,0,0,21.6,8,11.9,0,105.72,54.11,2,3.9000000000000004,157
2023,10,23,2,0,0,20.3,8,13.100000000000001,0,117.93,63.160000000000004,2,4,156
2023,10,23,3,0,0,19.3,1,14.200000000000001,0,129.91,72.49,2,4,155
2023,10,23,4,0,0,18.900000000000002,8,15.100000000000001,0,141.15,78.79,2.1,4.1000000000000005,154
2023,10,23,5,0,0,18.7,3,15.700000000000001,0,150.54,82.8,2.2,4,155
2023,10,23,6,0,0,18.5,7,16,0,155.64000000000001,85.58,2.4000000000000004,3.9000000000000004,156
2023,10,23,7,0,0,18.400000000000002,7,16.2,0,153.76,86.9,2.6,3.9000000000000004,159
2023,10,23,8,0,0,18.3,7,16.2,0,146.05,87.65,2.9000000000000004,3.9000000000000004,162
2023,10,23,9,0,0,18.2,7,16.2,0,135.51,88.25,3,3.8000000000000003,161
2023,10,23,10,0,0,18.1,8,16.3,0,123.81,89.32000000000001,3,3.8000000000000003,158
2023,10,23,11,0,0,18,0,16.6,0,111.68,91.38,3,3.8000000000000003,157
2023,10,23,12,0,0,18,3,17,0,99.49000000000001,93.9,3.1,3.8000000000000003,159
2023,10,23,13,0,27,18.2,3,17.5,14,87.3,95.86,3.2,3.8000000000000003,161
2023,10,23,14,0,193,19.3,8,18.2,157,76.06,93.18,3.4000000000000004,4.2,166
2023,10,23,15,0,375,21.6,7,19.1,202,65.59,85.78,3.5,5.2,180
2023,10,23,16,0,534,24.6,8,19.3,411,56.64,72.39,3.4000000000000004,5.800000000000001,193
2023,10,23,17,0,646,26.6,7,18.8,414,50.11,62.29,3.2,5.7,196
2023,10,23,18,0,697,27,7,18.3,456,47.06,58.93,3.1,5.4,193
2023,10,23,19,0,679,26.900000000000002,8,18.1,485,48.18,58.43,3.2,5.300000000000001,189
2023,10,23,20,0,598,26.400000000000002,8,18.1,437,53.19,60.36,3.4000000000000004,5.1000000000000005,183
2023,10,23,21,0,463,25.6,8,18.400000000000002,422,61.13,64.55,3.5,4.9,176
2023,10,23,22,0,288,24.400000000000002,7,19.1,151,70.98,72.2,3.7,4.5,169
2023,10,23,23,0,100,23,7,19.8,50,81.97,82.16,3.8000000000000003,4.2,163
2023,10,24,0,0,0,21.900000000000002,7,20.200000000000003,0,93.82000000000001,89.94,3.9000000000000004,4.1000000000000005,160
2023,10,24,1,0,0,21.3,7,20.400000000000002,0,105.94,94.46000000000001,4.1000000000000005,4,157
2023,10,24,2,0,0,20.900000000000002,7,20.5,0,118.15,97.39,4.3,3.5,152
2023,10,24,3,0,0,20.6,7,20.5,0,130.15,99.48,4.5,3,153
2023,10,24,4,0,0,20.5,7,20.5,0,141.42000000000002,99.74000000000001,4.4,2.7,163
2023,10,24,5,0,0,20.400000000000002,7,20.3,0,150.85,99.33,4.3,2.6,166
2023,10,24,6,0,0,20.200000000000003,7,20.1,0,155.99,99.51,4.5,2.5,159
2023,10,24,7,0,0,20.200000000000003,7,20.1,0,154.07,99.27,4.7,3.1,151
2023,10,24,8,0,0,20,7,19.900000000000002,0,146.29,99.64,4.7,3.7,145
2023,10,24,9,0,0,19.6,7,19.5,0,135.71,99.15,4.7,4,140
2023,10,24,10,0,0,19.200000000000003,8,18.900000000000002,0,123.98,98,4.7,4.6000000000000005,143
2023,10,24,11,0,0,19.1,7,18.8,0,111.84,97.98,4.9,5.2,142
2023,10,24,12,0,0,19.1,7,18.8,0,99.66,98.31,5,6,144
2023,10,24,13,0,23,19.3,7,19,4,87.48,97.93,5,6.5,152
2023,10,24,14,0,183,19.900000000000002,7,19.400000000000002,10,76.26,96.77,4.9,7,161
2023,10,24,15,0,358,20.6,7,19.8,56,65.82000000000001,95.23,4.9,7.7,169
2023,10,24,16,0,506,21.700000000000003,8,20.400000000000002,13,56.910000000000004,92.14,4.9,8.1,179
2023,10,24,17,0,613,23.6,5,20.6,37,50.43,83.5,4.7,8,190
2023,10,24,18,0,661,25.5,3,20.5,31,47.410000000000004,74,4.5,7.9,196
2023,10,24,19,0,643,25.8,3,20.6,41,48.53,72.95,4.6000000000000005,7.2,194
2023,10,24,20,0,563,25.3,3,21,48,53.52,77.34,4.800000000000001,6.7,186
2023,10,24,21,0,434,24.400000000000002,1,21.5,434,61.42,83.72,4.800000000000001,6,180
2023,10,24,22,0,264,23.5,0,21.8,264,71.24,90.22,4.6000000000000005,5,173
2023,10,24,23,0,84,22.6,0,22,84,82.21000000000001,96.23,4.5,3.9000000000000004,165
2023,10,25,0,0,0,21.900000000000002,1,21.8,0,94.05,99.34,4.2,3.4000000000000004,165
2023,10,25,1,0,0,21.8,1,21.700000000000003,0,106.16,99.52,4,4.2,177
2023,10,25,2,0,0,21.8,1,21.700000000000003,0,118.37,99.43,4,4.5,185
2023,10,25,3,0,0,21.8,1,21.6,0,130.38,98.86,4,4.800000000000001,187
